region,x,y,intercept,LnP,LnPXLnP,MinT,MinTXMinT,MinTXLnP,obs,prob
1,-111.0778514,34.18258273,1,1.033255696,0.693358979,4.119999886,30.10218721,4.56854701,0,0
1,-110.9010628,34.18258273,1,1.236023664,1.072156221,2.339999914,13.7384836,3.837942242,0,0
1,-110.7242742,34.18258273,1,1.160334349,0.921140125,2.049999952,11.67278715,3.279065814,0,0
1,-110.5474855,34.18258273,1,0.93832618,0.544278431,1.389999986,7.598546503,2.033648192,0,0
1,-110.3706969,34.18258273,1,0.820836544,0.384725751,1.50999999,8.274517599,1.784214113,0,0
1,-110.1939083,34.18258273,1,0.820748508,0.384616548,1.299999952,7.110468023,1.653724181,0,0
1,-110.0171197,34.18258273,1,0.798452675,0.357459034,0.810000002,4.737353078,1.301310744,0,0.011947338
1,-109.840331,34.18258273,1,1.099711657,0.808448711,-0.109999999,1.578908185,1.129808075,0,0.01121943
1,-109.6635424,34.18258273,1,1.176468015,0.952369329,-0.779999971,0.344036399,0.572406949,0,0.0053224
1,-109.4867538,34.18258273,1,0.43618834,0.055514166,-0.790000021,0.332405418,0.135842591,0,0.682654088
1,-109.3099652,34.18258273,1,-0.270366222,0.221784595,0.430000007,3.227578033,-0.846065652,0,0
1,-109.1331766,34.18258273,1,-0.195163608,0.156608173,-0.090000004,1.62957002,-0.50517718,0,0.123214962
1,-108.9563879,34.18258273,1,0.076683238,0.015348895,-0.620000005,0.557331121,-0.092490092,1,0.9472627
1,-108.7795993,34.18258273,1,0.125045493,0.00570454,-0.600000024,0.587592937,-0.057896004,1,0.976911019
1,-108.6028107,34.18258273,1,0.109750852,0.008248826,-0.970000029,0.157248813,-0.036015525,1,0.977761915
1,-108.4260221,34.18258273,1,0.461656362,0.068164053,-0.889999986,0.22709623,0.124417843,1,0.637124028
1,-108.2492335,34.18258273,1,0.209531307,8.02E-05,-0.660000026,0.499207401,0.006328823,1,0.973822684
1,-108.0724448,34.18258273,1,0.147212386,0.002847451,-0.959999979,0.165279775,-0.021693917,1,0.990797841
1,-107.8956562,34.18258273,1,0.211718544,0.000124203,-1.080000043,0.082108662,0.003193455,1,0.953504368
1,-107.7188676,34.18258273,1,-0.124203607,0.105480427,-0.409999996,0.914980511,-0.310664667,0,0.414483441
1,-107.542079,34.18258273,1,-0.051503889,0.06354321,0.039999999,1.978372021,-0.354559035,1,0.484444747
1,-107.3652904,34.18258273,1,-0.10458304,0.093120756,0.219999999,2.517128627,-0.484145558,0,0.287791837
1,-107.1885017,34.18258273,1,-0.260326326,0.212429015,1.570000052,8.623303497,-1.353454791,0,0
1,-107.0117131,34.18258273,1,-0.269973189,0.22141456,1.710000038,9.465136341,-1.447659834,0,0
1,-106.8349245,34.18258273,1,-0.458865881,0.434860821,2.609999895,15.81291831,-2.62229263,0,0
1,-106.6581359,34.18258273,1,-0.134102926,0.112008576,2.039999962,11.60455629,-1.140092023,0,0
1,-106.4813473,34.18258273,1,-0.19637993,0.157572341,1.929999948,10.86721606,-1.308576582,0,0
1,-106.3045586,34.18258273,1,-0.047930539,0.061754455,1.620000005,8.919457831,-0.742169962,0,0
1,-106.12777,34.18258273,1,0.107418366,0.008677953,1.669999957,9.220612155,-0.282871064,0,0
1,-105.9509814,34.18258273,1,0.082317062,0.013984679,1.409999967,7.709208242,-0.328345555,0,0
1,-105.7741928,34.18258273,1,0.333897501,0.017775183,0.200000003,2.454066795,0.208857577,1,0.483098975
1,-105.5974041,34.18258273,1,0.169995904,0.000935014,0.819999993,4.780983959,-0.066860192,1,0.06809004
1,-105.4206155,34.18258273,1,0.0555293,0.021037935,1.629999995,8.979288697,-0.434632825,0,0
1,-105.2438269,34.18258273,1,-0.083490334,0.080692488,2.74000001,16.86372122,-1.166522874,0,0
1,-105.0670383,34.18258273,1,-0.147920132,0.121448088,3.029999971,19.32961765,-1.532170064,0,0
1,-104.8902497,34.18258273,1,-0.173758283,0.140124581,3.559999943,24.27085623,-1.844164734,0,0
1,-104.713461,34.18258273,1,-0.176975891,0.142543842,4.010000229,28.90725078,-2.029913939,0,0
1,-104.5366724,34.18258273,1,-0.114737719,0.099421415,3.970000029,28.47872493,-1.682674996,0,0
1,-104.3598838,34.18258273,1,-0.131248236,0.110105928,4.010000229,28.90725078,-1.78405708,0,0
1,-104.1830952,34.18258273,1,-0.059007134,0.067382312,3.869999886,27.4214142,-1.359308016,0,0
1,-104.0063066,34.18258273,1,-0.056041438,0.06585143,3.680000067,25.46762854,-1.295021144,0,0
1,-103.8295179,34.18258273,1,-0.068171822,0.072224261,3.430000067,23.00685544,-1.289051255,0,0
1,-103.6527293,34.18258273,1,-0.083381608,0.080630729,3.480000019,23.4890096,-1.376203461,0,0
1,-103.4759407,34.18258273,1,-0.05635877,0.066014395,3.359999895,22.34023735,-1.214404074,0,0
1,-103.2991521,34.18258273,1,-0.058582984,0.067162289,3.359999895,22.34023735,-1.224916926,0,0
1,-103.1223635,34.18258273,1,-0.087302335,0.082872725,3.200000048,20.85334402,-1.314600106,0,0
1,-114.0832579,34.35937135,1,0.365267903,0.027124115,11.60999966,168.3907406,2.137159305,0,0
1,-113.9064693,34.35937135,1,0.127073109,0.005402366,11.31999969,160.948445,-0.932471113,0,0
1,-113.7296807,34.35937135,1,0.333682626,0.017717934,10.88000011,149.977895,1.630122212,0,0
1,-113.5528921,34.35937135,1,0.063350327,0.018830308,11.01000023,153.1788998,-1.698353872,0,0
1,-113.3761035,34.35937135,1,0.41772306,0.047153759,9.68999958,122.2472031,2.400919644,0,0
1,-113.1993148,34.35937135,1,0.21107097,0.000110189,10.27999973,135.6420306,0.122254639,0,0
1,-113.0225262,34.35937135,1,0.563437104,0.131669707,9.710000038,122.6898751,4.019271069,0,0
1,-112.8457376,34.35937135,1,0.718522489,0.268270744,7.099999905,71.6824018,4.3852356,0,0
1,-112.668949,34.35937135,1,0.723239839,0.273179687,6.139999866,56.34823284,3.923415936,0,0
1,-112.4921604,34.35937135,1,0.810085416,0.371504292,5.800000191,51.35938621,4.368092534,0,0
1,-112.3153717,34.35937135,1,0.934091389,0.538047911,4.460000038,33.94864028,4.273873535,0,0
1,-112.1385831,34.35937135,1,0.630047619,0.184447678,7.190000057,73.2144827,3.674811743,0,0
1,-111.9617945,34.35937135,1,0.742032588,0.293177514,6.260000229,58.16420941,4.129459806,0,0
1,-111.7850059,34.35937135,1,0.877425134,0.458127597,5.96999979,53.82490608,4.965750185,0,0
1,-111.6082173,34.35937135,1,0.997059345,0.634389069,5.139999866,42.33514084,5.182369207,0,0
1,-111.4314286,34.35937135,1,1.214556575,1.028160871,3.5,23.68327126,4.934593479,0,0
1,-111.25464,34.35937135,1,1.252305746,1.106139882,3.349999905,22.24580652,4.960541685,0,0
1,-111.0778514,34.35937135,1,1.414006829,1.472419481,2.369999886,13.96177615,4.534047991,0,0
1,-110.9010628,34.35937135,1,1.334816813,1.286506994,0.230000004,2.548959567,1.810871147,0,0.000117951
1,-110.7242742,34.35937135,1,1.0563308,0.732319877,-0.239999995,1.269106201,0.964049634,0,0.019480642
1,-110.5474855,34.35937135,1,0.561043322,0.129938206,0.200000003,2.454066795,0.564691985,0,0.267695712
1,-110.3706969,34.35937135,1,0.547543168,0.120387675,0.589999974,3.828072667,0.678861376,0,0.117455991
1,-110.1939083,34.35937135,1,0.386893749,0.034715087,0.970000029,5.459447964,0.435344936,0,0.002721478
1,-110.0171197,34.35937135,1,0.321286082,0.014571432,1.570000052,8.623303497,0.354476907,0,0
1,-109.840331,34.35937135,1,0.567753971,0.134821206,1.110000014,6.133280818,0.909338397,0,0
1,-109.6635424,34.35937135,1,0.635571003,0.189222482,0.910000026,5.182662414,0.990290991,0,0.007866562
1,-109.4867538,34.35937135,1,0.019508479,0.032784686,1,5.600540598,-0.428499664,0,0
1,-109.3099652,34.35937135,1,-0.067529641,0.071879507,0.829999983,4.82481484,-0.588901785,0,0.040487284
1,-109.1331766,34.35937135,1,-0.033349968,0.054720375,0.150000006,2.299912191,-0.354756335,1,0.459037063
1,-108.9563879,34.35937135,1,-0.170432493,0.137645741,0.119999997,2.209819397,-0.551518113,0,0.162707352
1,-108.7795993,34.35937135,1,-0.211214989,0.169570087,0.150000006,2.299912191,-0.624496846,0,0.060189665
1,-108.6028107,34.35937135,1,0.000499906,0.040029602,-0.529999971,0.69980948,-0.16737113,1,0.810502585
1,-108.4260221,34.35937135,1,-0.0270629,0.051818512,-0.800000012,0.320974507,-0.128966744,1,0.770580578
1,-108.2492335,34.35937135,1,0.069339484,0.017222471,-1.100000024,0.071046828,-0.034980022,1,0.922306761
1,-108.0724448,34.35937135,1,0.101201892,0.009874795,-1.110000014,0.065815911,-0.025493502,1,0.948267499
1,-107.8956562,34.35937135,1,0.050407887,0.022549831,-0.660000026,0.499207401,-0.10609921,1,0.920589353
1,-107.7188676,34.35937135,1,0.010445288,0.036148888,-0.239999995,1.269106201,-0.21418865,1,0.739748626
1,-107.542079,34.35937135,1,-0.148848116,0.122095743,0.319999993,2.844437834,-0.589316343,0,0.16252768
1,-107.3652904,34.35937135,1,-0.22139509,0.178057826,0.560000002,3.711580011,-0.812942721,0,0.017008831
1,-107.1885017,34.35937135,1,-0.396009892,0.355912218,1.75,9.712859797,-1.859280901,0,0
1,-107.0117131,34.35937135,1,-0.466330379,0.444761314,2.049999952,11.67278715,-2.278509194,0,0
1,-106.8349245,34.35937135,1,-0.513328731,0.509656962,2.579999924,15.57522578,-2.817449601,0,0
1,-106.6581359,34.35937135,1,-0.360109389,0.314365747,2.140000105,12.29586652,-1.966061866,0,0
1,-106.4813473,34.35937135,1,-0.151986346,0.124298725,1.350000024,7.379623021,-0.957746172,0,0
1,-106.3045586,34.35937135,1,0.112614125,0.007736921,0.059999999,2.035033865,-0.125478672,1,0.669723572
1,-106.12777,34.35937135,1,0.179567754,0.000441258,1.080000043,5.985588189,-0.051392498,0,0
1,-105.9509814,34.35937135,1,0.047551256,0.023415929,0.819999993,4.780983959,-0.334591063,0,0.063066376
1,-105.7741928,34.35937135,1,-0.014403233,0.046215167,1.070000052,5.936757312,-0.523801707,0,0
1,-105.5974041,34.35937135,1,0.036910303,0.026785772,1.210000038,6.63859017,-0.421686807,0,0
1,-105.4206155,34.35937135,1,0.024399899,0.031037278,1.5,8.217086731,-0.505010893,0,0
1,-105.2438269,34.35937135,1,-0.076017484,0.076502792,2.089999914,11.94771057,-0.956050845,0,0
1,-105.0670383,34.35937135,1,-0.130564347,0.109652537,2.529999971,15.18307154,-1.290295434,0,0
1,-104.8902497,34.35937135,1,-0.147804171,0.121367278,3.00999999,19.15415597,-1.524692682,0,0
1,-104.713461,34.35937135,1,-0.178528741,0.14371881,3.569999933,24.36948706,-1.871457636,0,0
1,-104.5366724,34.35937135,1,-0.144910142,0.119359221,3.710000038,25.77132102,-1.753865674,0,0
1,-104.3598838,34.35937135,1,-0.114962026,0.099562919,3.819999933,26.90026009,-1.636541603,0,0
1,-104.1830952,34.35937135,1,-0.079801053,0.078610112,3.859999895,27.31678338,-1.46539258,0,0
1,-104.0063066,34.35937135,1,-0.096290663,0.088128567,3.670000076,25.36679772,-1.495172074,0,0
1,-103.8295179,34.35937135,1,-0.076017484,0.076502792,3.599999905,24.66657954,-1.373703828,0,0
1,-103.6527293,34.35937135,1,-0.053928342,0.06477139,3.5,23.68327126,-1.238546886,0,0
1,-103.4759407,34.35937135,1,-0.042907469,0.059283176,3.369999886,22.43486818,-1.153260694,0,0
1,-103.2991521,34.35937135,1,-0.036249109,0.056085136,3.299999952,21.77665236,-1.10514547,0,0
1,-103.1223635,34.35937135,1,0.002397103,0.039274042,3.180000067,20.67108234,-0.901019948,0,0
1,-114.2600466,34.53615998,1,0.278086156,0.00600815,11.05000019,154.1706226,0.96243455,0,0
1,-114.0832579,34.53615998,1,0.268269897,0.004582748,9.710000038,122.6898751,0.749837864,0,0
1,-113.9064693,34.53615998,1,0.188800514,0.000138613,9.180000305,111.2296418,-0.124168533,0,0
1,-113.7296807,34.53615998,1,0.40506503,0.041816623,9.609999657,120.4845575,2.244606283,0,0
1,-113.5528921,34.53615998,1,0.165175393,0.001253054,10.34000015,137.0432259,-0.414394223,0,0
1,-113.3761035,34.53615998,1,0.445390701,0.059935268,10.26000023,135.1765803,2.846373925,0,0
1,-113.1993148,34.53615998,1,0.697786391,0.247220264,8.039999962,88.48310943,4.677052242,0,0
1,-113.0225262,34.53615998,1,0.343589693,0.020453518,8.930000305,106.0188685,1.472568788,0,0
1,-112.8457376,34.53615998,1,0.786318719,0.343096997,5.980000019,53.97174036,4.303201371,0,0
1,-112.668949,34.53615998,1,0.826759815,0.392108804,5.150000095,42.46537474,4.080569483,0,0
1,-112.4921604,34.53615998,1,0.714908719,0.264540309,2.799999952,17.36010628,2.142999739,0,0
1,-112.3153717,34.53615998,1,0.555091262,0.125682562,3.859999895,27.31678338,1.852901325,0,0
1,-112.1385831,34.53615998,1,0.647207975,0.199482,5.079999924,41.55795606,2.879247157,0,0
1,-111.9617945,34.53615998,1,0.579362333,0.143480679,5.960000038,53.67827879,2.775210964,0,0
1,-111.7850059,34.53615998,1,0.444429338,0.059465476,7.039999962,70.67001724,2.049982005,0,0
1,-111.6082173,34.53615998,1,1.044895053,0.712878214,3.559999943,24.27085623,4.159587077,0,0
1,-111.4314286,34.53615998,1,1.197522044,0.993905608,0.99000001,5.55330972,2.34935431,0,2.16E-06
1,-111.25464,34.53615998,1,1.054521084,0.729225798,-0.289999992,1.158951594,0.919313549,0,0.020383717
1,-111.0778514,34.53615998,1,0.883602202,0.466527665,-0.430000007,0.877118645,0.639687513,0,0.088903537
1,-110.9010628,34.53615998,1,0.659383535,0.210506284,0.01,1.894879255,0.631572633,0,0.228543962
1,-110.7242742,34.53615998,1,0.529922128,0.108470257,0.400000006,3.12068526,0.581808845,0,0.209494062
1,-110.5474855,34.53615998,1,0.32251817,0.014870406,0.75999999,4.522198414,0.259320121,0,0.092572436
1,-110.3706969,34.53615998,1,-0.034591459,0.055302745,1.090000033,6.034619066,-0.577694553,0,0
1,-110.1939083,34.53615998,1,0.079550266,0.014646719,1.25999999,6.898744537,-0.317874148,0,0
1,-110.0171197,34.53615998,1,0.037584778,0.026565453,1.629999995,8.979288697,-0.488404414,0,0
1,-109.840331,34.53615998,1,0.008464064,0.036906188,1.399999976,7.653777372,-0.531480712,0,0
1,-109.6635424,34.53615998,1,-0.079584494,0.078488724,1.519999981,8.332148466,-0.808690115,0,0
1,-109.4867538,34.53615998,1,-0.25282982,0.205574931,1.429999948,7.820669979,-1.267964387,0,0
1,-109.3099652,34.53615998,1,-0.291288525,0.241928642,1.309999943,7.163898894,-1.316492435,0,0
1,-109.1331766,34.53615998,1,-0.186932206,0.15016098,0.970000029,5.459447964,-0.905425898,0,0.000677986
1,-108.9563879,34.53615998,1,0.027031317,0.030117027,0.289999992,2.744145062,-0.287481288,1,0.441691108
1,-108.7795993,34.53615998,1,-0.165346429,0.133897685,0.129999995,2.239650313,-0.547616647,0,0.173728263
1,-108.6028107,34.53615998,1,-0.091347992,0.08521839,-0.200000003,1.360829873,-0.34054035,1,0.477859015
1,-108.4260221,34.53615998,1,0.09029761,0.01216086,-0.800000012,0.320974507,-0.062476603,1,0.974283698
1,-108.2492335,34.53615998,1,0.070924327,0.016809011,-1.360000014,4.29E-05,-0.000848701,1,0.850137135
1,-108.0724448,34.53615998,1,0.009455129,0.036526384,-0.920000017,0.199403434,-0.085343344,1,0.852961863
1,-107.8956562,34.53615998,1,0.112346053,0.007784152,-0.579999983,0.618654845,-0.069395271,0,0.967683325
1,-107.7188676,34.53615998,1,0.01054419,0.036111289,-0.230000004,1.291737102,-0.215977528,1,0.735647323
1,-107.542079,34.53615998,1,-0.152102783,0.124380841,-0.170000002,1.431722643,-0.421993917,1,0.273967995
1,-107.3652904,34.53615998,1,-0.359249681,0.313402439,0.75999999,4.522198414,-1.19049066,0,0
1,-107.1885017,34.53615998,1,-0.319103926,0.27006504,0.569999993,3.750210896,-1.006380075,0,0
1,-107.0117131,34.53615998,1,-0.459024161,0.435069598,2.039999962,11.60455629,-2.246951189,0,0
1,-106.8349245,34.53615998,1,-0.356817842,0.31068555,2.069999933,11.80984886,-1.915502386,0,0
1,-106.6581359,34.53615998,1,-0.353536993,0.307038879,2.099999905,12.01694143,-1.920850911,0,0
1,-106.4813473,34.53615998,1,0.085443467,0.013255016,-0.25,1.246675266,-0.128548436,1,0.839881645
1,-106.3045586,34.53615998,1,0.083053589,0.013811023,0.540000021,3.634918238,-0.224057891,1,0.271794624
1,-106.12777,34.53615998,1,0.002696328,0.039155532,0.889999986,5.092000384,-0.44651986,0,0.025976988
1,-105.9509814,34.53615998,1,-0.097833358,0.08904689,0.680000007,4.188351103,-0.610704215,1,0.090464008
1,-105.7741928,34.53615998,1,-0.006118687,0.042721824,0.839999974,4.86884572,-0.456076717,0,0.046499754
1,-105.5974041,34.53615998,1,-0.083272979,0.080569049,1.110000014,6.133280818,-0.702959886,0,0
1,-105.4206155,34.53615998,1,-0.096290663,0.088128567,1.179999948,6.484896939,-0.755979281,0,0
1,-105.2438269,34.53615998,1,-0.135819688,0.113160644,1.840000033,10.28193832,-1.078661562,0,0
1,-105.0670383,34.53615998,1,-0.145603925,0.119839084,2.390000105,14.11163964,-1.300432995,0,0
1,-104.8902497,34.53615998,1,-0.153850749,0.12561683,2.910000086,18.28884756,-1.51571338,0,0
1,-104.713461,34.53615998,1,-0.150706679,0.123398043,3.390000105,22.62473211,-1.6708823,0,0
1,-104.5366724,34.53615998,1,-0.163460568,0.132521091,3.660000086,25.26616689,-1.829836061,0,0
1,-104.3598838,34.53615998,1,-0.169484362,0.136943115,3.839999914,27.10812174,-1.926725365,0,0
1,-104.1830952,34.53615998,1,-0.08566682,0.081933748,3.650000095,25.16573606,-1.435939791,0,0
1,-104.0063066,34.53615998,1,-0.117770545,0.101343184,3.210000038,20.94477485,-1.456918038,0,0
1,-103.8295179,34.53615998,1,-0.119910248,0.102710087,3.279999971,21.5903907,-1.489144354,0,0
1,-103.6527293,34.53615998,1,-0.04405636,0.059843962,3.329999924,22.05754486,-1.148917267,0,0
1,-103.4759407,34.53615998,1,-0.024087768,0.050472864,3.299999952,21.77665236,-1.048394013,0,0
1,-103.2991521,34.53615998,1,-0.018469535,0.047980025,3.299999952,21.77665236,-1.022176269,0,0
1,-103.1223635,34.53615998,1,-0.005716304,0.042555647,3.210000038,20.94477485,-0.944096629,0,0
1,-114.4368352,34.7129486,1,-0.14838402,0.121771628,12.27000046,185.9554029,-4.758580889,0,0
1,-114.2600466,34.7129486,1,-0.031697117,0.053949824,11.30000019,160.4413958,-2.942071556,0,0
1,-114.0832579,34.7129486,1,0.118937902,0.006664436,10,129.198371,-0.927919301,0,0
1,-113.9064693,34.7129486,1,0.25278011,0.002725489,8.43999958,96.16833882,0.511962611,0,0
1,-113.7296807,34.7129486,1,0.45755145,0.066037463,9.029999733,108.0881659,2.671678911,0,0
1,-113.5528921,34.7129486,1,0.352626741,0.023120067,9.81000042,124.9151928,1.699425689,0,0
1,-113.3761035,34.7129486,1,0.822287738,0.386528101,6.789999962,66.52924419,5.071037604,0,0
1,-113.1993148,34.7129486,1,0.85109067,0.423172071,6.489999771,61.72531354,5.110814885,0,0
1,-113.0225262,34.7129486,1,1.010181665,0.655464739,3.799999952,26.69319845,4.182875846,0,0
1,-112.8457376,34.7129486,1,0.761459827,0.314593027,3.799999952,26.69319845,2.897843008,0,0
1,-112.668949,34.7129486,1,0.458500206,0.066525981,3.910000086,27.84194,1.360960093,0,0
1,-112.4921604,34.7129486,1,0.268269897,0.004582748,3.849999905,27.21235256,0.353139298,0,0
1,-112.3153717,34.7129486,1,0.312545419,0.012537622,3.849999905,27.21235256,0.584104598,0,0
1,-112.1385831,34.7129486,1,1.03364706,0.694010896,1.980000019,11.19937115,2.787917789,0,0
1,-111.9617945,34.7129486,1,0.318308234,0.013861374,7.039999962,70.67001724,0.989739133,0,0
1,-111.7850059,34.7129486,1,0.593934417,0.154732499,6.460000038,61.25482496,3.07865427,0,0
1,-111.6082173,34.7129486,1,1.040347457,0.705219632,2.75,16.94595206,3.456966601,0,0
1,-111.4314286,34.7129486,1,1.100277543,0.809466651,-0.519999981,0.716640387,0.761640659,0,0.01361902
1,-111.25464,34.7129486,1,0.787866235,0.34491229,-0.529999971,0.69980948,0.491297151,1,0.16513173
1,-111.0778514,34.7129486,1,0.489744991,0.083619922,0.379999995,3.050423377,0.505050655,0,0.247236754
1,-110.9010628,34.7129486,1,0.376859874,0.031076746,0.730000019,4.395505766,0.369591686,0,0.100386176
1,-110.7242742,34.7129486,1,0.165514439,0.001229166,1.00999999,5.647971475,-0.083320418,0,0
1,-110.5474855,34.7129486,1,0.058740523,0.020116706,1.159999967,6.383435192,-0.358348559,0,0
1,-110.3706969,34.7129486,1,0.067471676,0.017716201,1.120000005,6.182911694,-0.330964815,0,0
1,-110.1939083,34.7129486,1,-0.060280997,0.068045276,1.409999967,7.709208242,-0.724275639,0,0
1,-110.0171197,34.7129486,1,-0.192856863,0.154787763,1.600000024,8.800396099,-1.167130509,0,0
1,-109.840331,34.7129486,1,-0.182361528,0.14663954,1.649999976,9.099550427,-1.155142367,0,0
1,-109.6635424,34.7129486,1,-0.11552313,0.09991733,1.409999967,7.709208242,-0.877657966,0,0
1,-109.4867538,34.7129486,1,-0.070959069,0.073730152,1.169999957,6.434066066,-0.688755883,0,0
1,-109.3099652,34.7129486,1,-0.125336483,0.106217576,1.179999948,6.484896939,-0.829945801,0,0
1,-109.1331766,34.7129486,1,0.022739517,0.031625067,0.540000021,3.634918238,-0.339049454,0,0.248090458
1,-108.9563879,34.7129486,1,0.143060878,0.003307747,-0.159999996,1.455753579,-0.069392111,1,0.818296166
1,-108.7795993,34.7129486,1,0.135928497,0.004179028,-0.25999999,1.224444365,-0.071533118,1,0.869035259
1,-108.6028107,34.7129486,1,0.232380718,0.001011674,-0.639999986,0.527869304,0.023109123,1,0.955274488
1,-108.4260221,34.7129486,1,0.273456335,0.00531185,-1.190000057,0.031168517,0.012867108,1,0.875903819
1,-108.2492335,34.7129486,1,0.23870188,0.001453743,-1.570000052,0.041393497,-0.007757288,1,0.771270264
1,-108.0724448,34.7129486,1,0.040949989,0.025479792,-1.139999986,0.051323157,-0.036162181,0,0.876448976
1,-107.8956562,34.7129486,1,0.086452879,0.013023607,-1.149999976,0.046892238,-0.024712468,1,0.927821653
1,-107.7188676,34.7129486,1,0.011236604,0.03584861,-1.320000052,0.002166538,-0.008812909,0,0.77850269
1,-107.542079,34.7129486,1,-0.088503413,0.083565691,-0.25999999,1.224444365,-0.319877382,1,0.503822118
1,-107.3652904,34.7129486,1,-0.232815221,0.187826128,0.25,2.613221399,-0.700593503,0,0.016409481
1,-107.1885017,34.7129486,1,-0.31416294,0.264954011,0.75999999,4.522198414,-1.094611625,0,0
1,-107.0117131,34.7129486,1,-0.329893887,0.28139607,1.75999999,9.77529066,-1.658531994,0,0
1,-106.8349245,34.7129486,1,-0.245133549,0.198655127,1.769999981,9.837921523,-1.397981957,0,0
1,-106.6581359,34.7129486,1,-0.352113932,0.305463837,1.940000057,10.93324771,-1.827487836,0,0
1,-106.4813473,34.7129486,1,-0.081969507,0.079830775,1.389999986,7.598546503,-0.778843924,0,0
1,-106.3045586,34.7129486,1,0.271933705,0.005092222,0.430000007,3.227578033,0.128201187,0,0.348800594
1,-106.12777,34.7129486,1,0.018232808,0.033248273,0.569999993,3.750210896,-0.35311193,0,0.223439225
1,-105.9509814,34.7129486,1,-0.045415889,0.060510975,0.25,2.613221399,-0.397653838,1,0.380322805
1,-105.7741928,34.7129486,1,-0.048980169,0.062277232,0.610000014,3.906734671,-0.493255128,0,0.157342825
1,-105.5974041,34.7129486,1,-0.008536316,0.043727081,0.699999988,4.270612869,-0.432135898,0,0.123112749
1,-105.4206155,34.7129486,1,-0.016434357,0.047092582,0.829999983,4.82481484,-0.476668636,0,0.049680145
1,-105.2438269,34.7129486,1,-0.092005655,0.085602794,1.74000001,9.650628934,-0.908911879,0,0
1,-105.0670383,34.7129486,1,-0.136736512,0.113778312,2.400000095,14.18687049,-1.270495249,0,0
1,-104.8902497,34.7129486,1,-0.13765417,0.114398226,2.869999886,17.94832216,-1.432918772,0,0
1,-104.713461,34.7129486,1,-0.200648472,0.160979389,3.279999971,21.5903907,-1.864298234,0,0
1,-104.5366724,34.7129486,1,-0.202728346,0.162652699,3.779999971,26.4869368,-2.075613587,0,0
1,-104.3598838,34.7129486,1,-0.175425351,0.141375434,3.710000038,25.77132102,-1.908777541,0,0
1,-104.1830952,34.7129486,1,-0.127151817,0.107404144,3.309999943,21.8700832,-1.532624402,0,0
1,-104.0063066,34.7129486,1,-0.132503301,0.11094042,2.640000105,16.05241275,-1.334489194,0,0
1,-103.8295179,34.7129486,1,-0.155368075,0.126694687,2.730000019,16.78169037,-1.458132715,0,0
1,-103.6527293,34.7129486,1,-0.043638423,0.059639657,2.720000029,16.69985953,-0.997984919,0,0
1,-103.4759407,34.7129486,1,-0.022961656,0.049968143,3.079999924,19.77177183,-0.99396113,0,0
1,-103.2991521,34.7129486,1,-0.008435442,0.043684904,3.160000086,20.48962067,-0.946090434,0,0
1,-103.1223635,34.7129486,1,-0.004912023,0.042224463,3.200000048,20.85334402,-0.938360943,0,0
1,-114.6136238,34.88973723,1,-0.295042455,0.245635569,12.82999992,201.5419199,-7.03604037,0,0
1,-114.4368352,34.88973723,1,-0.037909586,0.056874372,11.52000046,166.063083,-3.073228514,0,0
1,-114.2600466,34.88973723,1,0.193508729,4.99E-05,9.590000153,120.0459065,-0.077409836,0,0
1,-114.0832579,34.88973723,1,0.170248955,0.000919602,9.18999958,111.4406574,-0.320126631,0,0
1,-113.9064693,34.88973723,1,0.562525809,0.131009186,5.090000153,41.68698993,2.336959272,0,0
1,-113.7296807,34.88973723,1,0.32541123,0.01558436,8.029999733,88.29507421,1.173039728,0,0
1,-113.5528921,34.88973723,1,0.435929656,0.055392333,8.010000229,87.91962167,2.206824186,0,0
1,-113.3761035,34.88973723,1,0.532978415,0.110492764,4.739999771,37.28990288,2.029843451,0,0
1,-113.1993148,34.88973723,1,0.961990416,0.579755115,3.539999962,24.07419458,3.735925248,0,0
1,-113.0225262,34.88973723,1,0.97554034,0.600572988,2.529999971,15.18307154,3.019692474,0,0
1,-112.8457376,34.88973723,1,0.576444805,0.141278939,2.519999981,15.10524069,1.460839615,0,0
1,-112.668949,34.88973723,1,0.262671858,0.003856157,4.269999981,31.77065209,0.350018021,0,0
1,-112.4921604,34.88973723,1,0.191529036,8.18E-05,4.639999866,36.07859484,-0.054328376,0,0
1,-112.3153717,34.88973723,1,0.321721107,0.014676646,4.820000172,38.27335518,0.749482823,0,0
1,-112.1385831,34.88973723,1,0.363322794,0.026487204,5.519999981,47.42451737,1.120777787,0,0
1,-111.9617945,34.88973723,1,0.615671992,0.172306429,5.889999866,52.65745984,3.012178423,0,0
1,-111.7850059,34.88973723,1,0.704532087,0.253973857,5.550000191,47.83861304,3.485650165,0,0
1,-111.6082173,34.88973723,1,1.217816591,1.034782699,0.879999995,5.046969505,2.285282636,0,9.96E-05
1,-111.4314286,34.88973723,1,1.171490908,0.942679842,-1.74000001,0.139467798,-0.362592722,0,0.004113401
1,-111.25464,34.88973723,1,0.753630638,0.305871759,-0.230000004,1.291737102,0.628574498,0,0.175727341
1,-111.0778514,34.88973723,1,0.238465562,0.001435778,0.409999996,3.156116149,0.067316292,0,0.377883025
1,-110.9010628,34.88973723,1,-0.021836732,0.049466488,1,5.600540598,-0.526345013,0,0
1,-110.7242742,34.88973723,1,-0.259288937,0.211473826,1.389999986,7.598546503,-1.26763311,0,0
